"","evangelical","inputstate","pew_churatd"
"20012",0,13,6
"20013",0,6,6
"20014",0,49,6
"20015",0,54,5
"20016",1,28,5
"20017",0,51,4
"20018",0,42,6
"20019",1,12,5
"20020",0,26,5
"20021",0,41,6
"20022",0,8,3
"20023",0,42,2
"20024",1,48,2
"20025",0,36,1
"20026",0,12,2
"20027",0,12,6
"20028",1,12,1
"20029",0,42,4
"20030",1,40,6
"20031",1,13,7
"20032",0,13,2
"20033",0,9,5
"20034",0,36,2
"20035",0,5,2
"20036",1,26,2
"20037",0,25,6
"20038",1,13,1
"20039",1,21,4
"20040",0,12,6
"20041",0,26,6
"20042",0,42,4
"20043",1,48,2
"20044",0,23,5
"20045",0,23,1
"20046",0,10,6
"20047",0,42,4
"20048",0,34,4
"20049",0,51,6
"20050",1,24,5
"20051",1,48,1
"20052",1,48,1
"20053",0,36,5
"20054",0,48,4
"20055",1,1,4
"20056",0,17,4
"20057",1,48,1
"20058",0,12,4
"20059",1,27,3
"20060",0,6,6
"20061",0,50,5
"20062",1,12,3
"20063",1,47,2
"20064",0,24,6
"20065",0,6,5
"20066",0,21,2
"20067",0,13,4
"20068",0,55,2
"20069",0,36,2
"20070",1,48,4
"20071",0,39,2
"20072",0,31,2
"20073",0,42,6
"20074",0,6,2
"20075",0,32,1
"20076",0,48,6
"20077",0,31,6
"20078",1,36,4
"20079",0,4,6
"20080",0,8,5
"20081",0,13,6
"20082",1,48,2
"20083",1,21,5
"20084",0,42,2
"20085",0,48,6
"20086",0,4,1
"20087",0,32,6
"20088",0,22,6
"20089",1,18,1
"20090",1,34,4
"20091",0,42,6
"20092",0,31,4
"20093",1,47,5
"20094",0,33,3
"20095",1,17,6
"20096",1,48,4
"20097",0,35,6
"20098",0,47,6
"20099",0,13,5
"20100",0,36,5
"20101",0,1,5
"20102",0,24,1
"20103",1,21,5
"20104",1,48,5
"20105",0,27,4
"20106",0,6,6
"20107",1,36,6
"20108",0,48,2
"20109",0,39,5
"20110",1,39,6
"20111",0,6,5
"20112",0,39,6
"20113",0,12,3
"20114",0,6,6
"20115",1,28,2
"20116",1,39,4
"20117",0,42,3
"20118",0,39,6
"20119",0,42,5
"20120",0,6,6
"20121",0,42,6
"20122",0,13,2
"20123",0,8,5
"20124",0,48,6
"20125",0,25,6
"20126",0,36,6
"20127",0,55,3
"20128",0,39,6
"20129",0,36,6
"20130",0,28,5
"20131",1,39,4
"20132",0,29,3
"20133",0,48,1
"20134",0,41,2
"20135",0,41,6
"20136",1,8,5
"20137",0,19,1
"20138",1,37,2
"20139",0,5,6
"20140",0,22,2
"20141",0,39,1
"20142",1,26,4
"20143",0,42,6
"20144",1,42,2
"20145",0,33,5
"20146",0,42,4
"20147",0,8,5
"20148",0,41,6
"20149",0,6,4
"20150",0,12,3
"20151",0,18,2
"20152",0,24,5
"20153",0,53,6
"20154",0,42,4
"20155",0,6,5
"20156",0,39,2
"20157",0,13,6
"20158",0,12,5
"20159",0,29,2
"20160",1,26,3
"20161",0,4,3
"20162",0,21,6
"20163",0,39,6
"20164",1,25,3
"20165",0,36,5
"20166",0,42,6
"20167",0,25,3
"20168",0,47,6
"20169",0,39,5
"20170",1,29,1
"20171",0,6,6
"20172",0,27,4
"20173",0,51,6
"20174",0,6,2
"20175",0,25,6
"20176",0,47,2
"20177",0,48,2
"20178",0,32,2
"20179",0,53,2
"20180",0,25,4
"20181",1,24,4
"20182",0,51,5
"20183",1,18,5
"20184",1,27,1
"20185",0,19,5
"20186",0,17,6
"20187",0,6,6
"20188",0,55,4
"20189",1,37,2
"20190",1,6,5
"20191",1,17,3
"20192",0,39,6
"20193",0,12,5
"20194",0,12,4
"20195",0,6,2
"20196",1,40,5
"20197",1,30,6
"20198",0,53,6
"20199",0,17,5
"20200",0,12,1
"20201",0,29,6
"20202",0,25,3
"20203",0,6,2
"20204",0,29,5
"20205",0,37,6
"20206",1,29,5
"20207",0,51,4
"20208",1,4,5
"20209",0,42,2
"20210",0,26,5
"20211",0,18,3
"20212",0,25,6
"20213",0,36,6
"20214",0,51,5
"20215",1,41,3
"20216",0,32,2
"20217",0,8,5
"20218",0,6,6
"20219",0,17,4
"20220",0,5,5
"20221",0,6,6
"20222",1,6,5
"20223",0,42,2
"20224",0,42,2
"20225",0,6,6
"20226",0,42,6
"20227",0,24,5
"20228",0,45,6
"20229",1,39,2
"20230",0,12,6
"20231",0,29,6
"20232",0,37,3
"20233",1,17,3
"20234",0,51,4
"20235",0,53,2
"20236",0,29,6
"20237",0,36,5
"20238",0,17,5
"20239",0,42,5
"20240",0,42,1
"20241",1,16,4
"20242",0,6,6
"20243",0,12,6
"20244",0,51,2
"20245",0,51,6
"20246",0,36,3
"20247",0,36,6
"20248",0,48,4
"20249",1,17,2
"20250",1,37,6
"20251",0,48,5
"20252",0,42,3
"20253",1,55,5
"20254",0,4,6
"20255",0,39,5
"20256",0,42,6
"20257",0,24,2
"20258",1,26,3
"20259",1,29,5
"20260",0,39,5
"20261",1,21,1
"20262",0,27,2
"20263",1,51,1
"20264",0,12,4
"20265",0,32,5
"20266",0,12,3
"20267",0,26,2
"20268",0,54,6
"20269",1,48,4
"20270",0,12,1
"20271",0,22,5
"20272",1,6,6
"20273",0,27,1
"20274",1,39,5
"20275",1,39,2
"20276",0,6,5
"20277",0,6,6
"20278",0,53,2
"20279",0,32,6
"20280",0,42,6
"20281",1,55,4
"20282",0,48,5
"20283",0,25,4
"20284",0,53,6
"20285",0,22,6
"20286",0,53,5
"20287",1,53,1
"20288",0,12,6
"20289",0,42,5
"20290",1,1,1
"20291",0,6,5
"20292",0,55,2
"20293",0,53,6
"20294",1,13,4
"20295",0,26,6
"20296",0,13,3
"20297",1,42,2
"20298",0,36,6
"20299",1,8,5
"20300",0,24,5
"20301",0,51,2
"20302",0,34,5
"20303",1,28,2
"20304",0,25,6
"20305",0,55,5
"20306",1,31,6
"20307",0,26,3
"20308",0,40,5
"20309",0,6,6
"20310",0,35,2
"20311",0,36,2
"20312",0,36,2
"20313",0,26,7
"20314",1,45,1
"20315",0,30,4
"20316",1,13,1
"20317",0,26,6
"20318",0,19,2
"20319",1,55,3
"20320",0,17,3
"20321",0,29,4
"20322",1,27,1
"20323",0,6,1
"20324",0,26,4
"20325",0,34,6
"20326",1,1,3
"20327",0,39,6
"20328",1,1,1
"20329",0,26,2
"20330",0,48,6
"20331",1,45,1
"20332",1,6,3
"20333",0,42,5
"20334",0,51,6
"20335",0,48,6
"20336",0,55,4
"20337",0,25,2
"20338",0,6,3
"20339",0,55,4
"20340",0,26,5
"20341",0,26,4
"20342",0,29,6
"20343",0,48,6
"20344",1,31,1
"20345",0,45,6
"20346",0,53,6
"20347",0,53,5
"20348",0,53,2
"20349",0,55,2
"20350",1,12,1
"20351",1,47,4
"20352",1,29,1
"20353",0,39,6
"20354",0,51,6
"20355",1,8,5
"20356",1,53,3
"20357",1,48,5
"20358",0,39,5
"20359",0,30,6
"20360",0,8,6
"20361",0,25,6
"20362",0,47,5
"20363",1,42,5
"20364",0,42,4
"20365",0,45,3
"20366",0,8,5
"20367",1,22,4
"20368",0,44,3
"20369",0,24,6
"20370",0,26,5
"20371",1,39,6
"20372",1,26,1
"20373",0,12,1
"20374",0,12,6
"20375",0,29,6
"20376",0,18,6
"20377",0,26,6
"20378",0,28,6
"20379",0,13,4
"20380",0,17,2
"20381",1,21,5
"20382",1,48,6
"20383",0,13,4
"20384",0,2,5
"20385",0,17,6
"20386",0,49,5
"20387",1,18,5
"20388",0,26,6
"20389",1,28,3
"20390",0,42,2
"20391",0,13,4
"20392",0,34,4
"20393",0,53,6
"20394",0,36,4
"20395",0,26,3
"20396",0,24,2
"20397",0,54,6
"20398",0,40,6
"20399",1,26,2
"20400",0,12,5
"20401",1,39,1
"20402",1,55,2
"20403",1,42,4
"20404",0,24,2
"20405",1,12,5
"20406",1,22,5
"20407",1,51,2
"20408",0,48,6
"20409",1,29,3
"20410",0,36,6
"20411",1,48,2
"20412",1,40,5
"20413",1,22,6
"20414",0,42,5
"20415",1,12,2
"20416",0,17,5
"20417",1,8,5
"20418",0,51,4
"20419",0,53,2
"20420",0,9,2
"20421",0,4,5
"20422",1,13,2
"20423",0,5,3
"20424",0,12,5
"20425",0,36,6
"20426",0,4,6
"20427",0,26,2
"20428",0,39,5
"20429",0,39,6
"20430",0,39,1
"20431",0,29,4
"20432",0,12,6
"20433",0,39,6
"20434",0,26,2
"20435",0,23,5
"20436",1,51,1
"20437",0,13,1
"20438",1,37,1
"20439",1,54,4
"20440",0,39,6
"20441",0,6,3
"20442",0,37,5
"20443",0,6,5
"20444",0,45,3
"20445",1,6,1
"20446",1,12,2
"20447",0,6,4
"20448",1,6,6
"20449",0,32,6
"20450",0,42,5
"20451",0,19,6
"20452",0,34,2
"20453",0,39,2
"20454",0,53,5
"20455",0,53,5
"20456",0,20,2
"20457",0,40,2
"20458",0,12,3
"20459",1,36,2
"20460",0,17,6
"20461",0,6,3
"20462",1,32,4
"20463",0,4,5
"20464",1,51,1
"20465",1,26,2
"20466",0,26,5
"20467",0,17,2
"20468",0,32,4
"20469",0,40,2
"20470",0,1,4
"20471",0,34,6
"20472",1,37,7
"20473",1,21,2
"20474",0,49,6
"20475",0,1,2
"20476",0,46,6
"20477",0,6,6
"20478",0,26,6
"20479",0,42,1
"20480",0,6,2
"20481",1,4,2
"20482",0,17,4
"20483",0,22,3
"20484",1,51,4
"20485",0,19,6
"20486",0,12,5
"20487",0,6,5
"20488",0,20,6
"20489",1,45,1
"20490",0,36,6
"20491",0,46,4
"20492",0,32,6
"20493",0,51,4
"20494",1,29,1
"20495",0,36,6
"20496",0,39,2
"20497",0,19,5
"20498",0,26,3
"20499",0,24,4
"20500",1,45,2
"20501",0,13,3
"20502",0,22,2
"20503",0,42,4
"20504",0,36,6
"20505",0,6,5
"20506",0,55,5
"20507",0,49,5
"20508",1,13,1
"20509",0,51,4
"20510",0,17,4
"20511",1,39,4
"20512",0,29,6
"20513",1,6,5
"20514",1,13,4
"20515",0,26,6
"20516",1,51,2
"20517",1,42,4
"20518",0,26,2
"20519",1,17,5
"20520",0,24,2
"20521",0,37,1
"20522",1,48,4
"20523",0,39,4
"20524",0,6,2
"20525",0,6,6
"20526",0,39,6
"20527",1,13,1
"20528",0,12,6
"20529",0,18,6
"20530",1,48,6
"20531",1,48,2
"20532",0,22,6
"20533",0,41,6
"20534",0,39,6
"20535",1,55,2
"20536",0,1,6
"20537",0,28,6
"20538",0,48,5
"20539",0,8,6
"20540",0,12,5
"20541",0,39,6
"20542",0,36,2
"20543",0,6,3
"20544",1,48,1
"20545",1,17,3
"20546",0,12,2
"20547",0,33,6
"20548",0,12,5
"20549",0,48,6
"20550",0,36,5
"20551",0,36,2
"20552",0,25,6
"20553",0,18,4
"20554",1,39,1
"20555",0,48,6
"20556",1,47,2
"20557",0,34,6
"20558",0,36,2
"20559",0,42,4
"20560",0,6,6
"20561",1,25,5
"20562",0,34,2
"20563",1,54,2
"20564",0,51,2
"20565",0,12,5
"20566",0,42,6
"20567",0,6,2
"20568",0,55,6
"20569",0,33,6
"20570",0,20,5
"20571",0,6,5
"20572",0,42,3
"20573",0,13,6
"20574",0,6,6
"20575",0,8,6
"20576",0,35,6
"20577",0,42,6
"20578",1,34,5
"20579",0,36,3
"20580",1,6,4
"20581",0,53,4
"20582",0,53,4
"20583",1,6,2
"20584",0,36,1
"20585",0,44,2
"20586",1,48,4
"20587",0,47,5
"20588",1,10,5
"20589",0,12,6
"20590",0,39,6
"20591",0,29,6
"20592",1,17,1
"20593",1,29,6
"20594",1,51,1
"20595",1,37,5
"20596",0,31,3
"20597",0,34,5
"20598",1,5,5
"20599",0,28,6
"20600",0,17,1
"20601",1,16,2
"20602",0,26,6
"20603",1,41,2
"20604",0,51,4
"20605",0,55,6
"20606",0,47,5
"20607",0,17,6
"20608",0,17,2
"20609",1,48,6
"20610",1,12,2
"20611",1,29,2
"20612",1,10,5
"20613",0,33,6
"20614",1,13,1
"20615",0,6,6
"20616",0,42,4
"20617",0,34,6
"20618",0,6,5
"20619",0,51,3
"20620",0,6,2
"20621",1,6,2
"20622",1,47,5
"20623",0,34,5
"20624",0,36,2
"20625",0,36,4
"20626",0,33,5
"20627",0,42,6
"20628",0,51,6
"20629",0,17,5
"20630",0,4,3
"20631",1,13,5
"20632",0,41,2
"20633",0,24,5
"20634",1,6,1
"20635",1,42,3
"20636",1,12,4
"20637",0,48,4
"20638",0,48,4
"20639",0,39,2
"20640",1,27,2
"20641",1,13,2
"20642",0,5,2
"20643",0,12,5
"20644",0,31,6
"20645",1,46,6
"20646",1,48,2
"20647",1,54,1
"20648",0,26,5
"20649",0,9,5
"20650",0,23,4
"20651",0,27,2
"20652",1,28,4
"20653",0,44,6
"20654",1,36,4
"20655",0,25,6
"20656",0,24,6
"20657",0,4,3
"20658",0,48,5
"20659",0,36,6
"20660",0,37,6
"20661",0,51,6
"20662",1,48,1
"20663",0,36,6
"20664",1,24,4
"20665",0,54,6
"20666",0,55,4
"20667",0,42,4
"20668",0,9,5
"20669",1,36,3
"20670",0,55,4
"20671",1,55,5
"20672",0,4,6
"20673",0,19,6
"20674",0,53,5
"20675",0,17,6
"20676",0,9,6
"20677",1,27,4
"20678",0,34,5
"20679",1,42,4
"20680",1,12,6
"20681",0,17,6
"20682",0,39,6
"20683",0,42,2
"20684",1,39,5
"20685",1,12,1
"20686",0,21,6
"20687",1,48,5
"20688",0,40,6
"20689",0,6,5
"20690",0,5,3
"20691",0,41,6
"20692",0,1,5
"20693",0,9,6
"20694",0,55,3
"20695",0,6,5
"20696",1,8,1
"20697",0,6,3
"20698",0,36,6
"20699",0,8,6
"20700",0,48,2
"20701",0,55,6
"20702",0,42,6
"20703",0,4,5
"20704",0,42,5
"20705",0,34,2
"20706",0,36,6
"20707",0,20,6
"20708",0,24,5
"20709",0,36,6
"20710",0,51,2
"20711",0,36,6
"20712",0,25,2
"20713",0,42,5
"20714",0,13,2
"20715",0,8,1
"20716",1,6,2
"20717",0,25,5
"20718",0,6,5
"20719",0,27,2
"20720",0,36,6
"20721",0,6,6
"20722",1,41,2
"20723",0,33,5
"20724",0,8,6
"20725",0,15,6
"20726",0,17,3
"20727",0,45,3
"20728",0,36,2
"20729",0,34,5
"20730",0,36,6
"20731",0,39,4
"20732",0,6,5
"20733",0,38,5
"20734",0,36,4
"20735",0,15,6
"20736",1,6,5
"20737",1,12,6
"20738",1,17,5
"20739",0,55,6
"20740",1,18,4
"20741",0,23,6
"20742",1,4,1
"20743",0,20,6
"20744",1,39,2
"20745",0,47,5
"20746",0,39,5
"20747",1,42,5
"20748",0,51,4
"20749",0,6,2
"20750",1,51,4
"20751",0,55,6
"20752",0,51,2
"20753",0,6,2
"20754",0,19,6
"20755",0,37,1
"20756",0,6,6
"20757",0,55,2
"20758",0,55,5
"20759",0,6,2
"20760",1,42,3
"20761",0,36,3
"20762",1,29,1
"20763",0,51,6
"20764",1,24,2
"20765",0,47,7
"20766",1,55,1
"20767",0,36,1
"20768",1,53,6
"20769",0,39,5
"20770",1,48,5
"20771",0,40,6
"20772",0,6,4
"20773",1,6,6
"20774",0,4,6
"20775",0,44,2
"20776",0,6,4
"20777",0,42,2
"20778",0,42,5
"20779",0,17,5
"20780",0,48,6
"20781",0,12,4
"20782",0,29,6
"20783",1,27,3
"20784",1,28,6
"20785",0,4,2
"20786",0,8,6
"20787",1,6,5
"20788",1,18,5
"20789",0,8,6
"20790",0,34,3
"20791",0,26,3
"20792",1,26,2
"20793",0,37,4
"20794",0,40,4
"20795",0,17,5
"20796",0,32,6
"20797",0,1,2
"20798",0,12,3
"20799",1,4,2
"20800",0,13,5
"20801",0,48,5
"20802",0,12,5
"20803",1,27,1
"20804",0,6,6
"20805",0,34,5
"20806",0,11,3
"20807",1,39,2
"20808",0,26,5
"20809",0,44,6
"20810",0,25,2
"20811",1,8,5
"20812",0,6,6
"20813",0,24,5
"20814",1,12,6
"20815",0,48,6
"20816",0,20,3
"20817",1,21,5
"20818",0,4,5
"20819",0,6,4
"20820",1,6,3
"20821",0,12,6
"20822",0,26,6
"20823",0,6,3
"20824",0,6,5
"20825",0,17,5
"20826",0,39,6
"20827",0,6,2
"20828",0,49,6
"20829",0,9,5
"20830",1,54,1
"20831",0,6,4
"20832",1,6,1
"20833",0,6,6
"20834",0,53,3
"20835",0,9,5
"20836",0,49,6
"20837",0,29,4
"20838",1,12,6
"20839",0,53,6
"20840",0,53,6
"20841",0,1,6
"20842",0,13,6
"20843",0,41,6
"20844",0,36,3
"20845",0,50,2
"20846",0,37,6
"20847",1,39,4
"20848",0,26,4
"20849",0,29,5
"20850",0,19,2
"20851",0,12,4
"20852",1,37,2
"20853",0,6,5
"20854",1,53,1
"20855",0,9,2
"20856",0,25,6
"20857",0,31,6
"20858",0,12,6
"20859",1,48,1
"20860",1,18,6
"20861",1,26,5
"20862",1,48,2
"20863",0,42,1
"20864",0,4,6
"20865",0,39,5
"20866",0,27,5
"20867",0,20,4
"20868",0,26,4
"20869",1,16,2
"20870",1,1,1
"20871",0,25,6
"20872",0,12,6
"20873",0,12,2
"20874",1,26,2
"20875",0,17,4
"20876",1,48,4
"20877",0,6,2
"20878",0,42,3
"20879",1,51,5
"20880",0,25,6
"20881",1,37,4
"20882",0,6,4
"20883",0,6,2
"20884",0,48,5
"20885",1,6,4
"20886",0,41,6
"20887",0,34,6
"20888",1,6,5
"20889",0,6,7
"20890",0,6,5
"20891",1,32,2
"20892",0,40,3
"20893",1,26,3
"20894",1,42,6
"20895",1,8,5
"20896",0,22,6
"20897",1,6,2
"20898",0,12,6
"20899",0,32,5
"20900",0,42,4
"20901",1,21,3
"20902",0,20,6
"20903",1,42,5
"20904",0,49,5
"20905",0,48,6
"20906",0,36,6
"20907",0,49,6
"20908",0,42,3
"20909",1,37,2
"20910",0,51,4
"20911",0,4,2
"20912",1,5,2
"20913",0,34,6
"20914",1,41,4
"20915",1,12,3
"20916",0,12,2
"20917",0,6,2
"20918",0,26,2
"20919",1,45,5
"20920",1,18,6
"20921",0,41,6
"20922",0,39,1
"20923",0,18,5
"20924",0,6,5
"20925",0,26,5
"20926",1,48,4
"20927",0,42,2
"20928",0,41,2
"20929",0,16,5
"20930",0,42,5
"20931",1,4,5
"20932",0,18,1
"20933",0,8,3
"20934",1,53,5
"20935",1,17,3
"20936",0,6,5
"20937",0,42,4
"20938",0,12,6
"20939",0,4,4
"20940",1,40,2
"20941",0,4,5
"20942",1,51,2
"20943",0,36,6
"20944",0,1,6
"20945",1,6,5
"20946",1,34,5
"20947",0,6,6
"20948",0,18,6
"20949",0,6,6
"20950",1,27,5
"20951",0,18,4
"20952",0,49,6
"20953",1,12,4
"20954",0,34,4
"20955",0,48,4
"20956",1,47,5
"20957",0,8,4
"20958",0,33,6
"20959",0,25,5
"20960",0,17,5
"20961",1,36,5
"20962",1,1,5
"20963",0,51,5
"20964",0,36,4
"20965",0,13,5
"20966",0,15,3
"20967",0,42,2
"20968",1,47,2
"20969",1,18,6
"20970",1,21,2
"20971",1,6,4
"20972",0,29,4
"20973",0,37,5
"20974",1,40,4
"20975",1,51,1
"20976",0,47,3
"20977",0,37,2
"20978",0,4,2
"20979",0,25,6
"20980",1,48,2
"20981",0,42,6
"20982",1,13,5
"20983",1,6,4
"20984",0,10,4
"20985",0,6,6
"20986",0,33,3
"20987",1,12,5
"20988",0,29,5
"20989",0,55,2
"20990",0,41,6
"20991",1,48,2
"20992",0,6,1
"20993",1,36,4
"20994",0,26,5
"20995",0,36,5
"20996",0,25,5
"20997",0,12,6
"20998",0,6,6
"20999",0,53,1
"21000",1,18,5
"21001",0,41,5
"21002",0,45,6
"21003",0,37,4
"21004",0,10,5
"21005",0,41,6
"21006",0,27,2
"21007",0,34,5
"21008",1,29,4
"21009",0,12,6
"21010",0,23,6
"21011",0,36,4
"21012",0,6,6
"21013",0,26,6
"21014",0,27,5
"21015",1,4,5
"21016",1,48,2
"21017",0,12,2
"21018",0,42,6
"21019",0,48,5
"21020",0,36,1
"21021",1,26,4
"21022",1,22,5
"21023",1,6,3
"21024",0,34,3
"21025",1,42,1
"21026",0,42,6
"21027",1,18,4
"21028",0,34,2
"21029",0,21,3
"21030",1,36,2
"21031",0,34,6
"21032",0,19,7
"21033",1,48,2
"21034",0,12,6
"21035",0,13,6
"21036",0,13,2
"21037",1,20,2
"21038",0,56,6
"21039",1,37,2
"21040",0,25,6
"21041",1,1,3
"21042",1,27,5
"21043",0,41,6
"21044",1,53,3
"21045",0,29,6
"21046",0,55,2
"21047",0,12,6
"21048",0,12,6
"21049",1,6,6
"21050",1,12,3
"21051",1,47,5
"21052",0,32,6
"21053",0,21,5
"21054",0,42,4
"21055",0,29,6
"21056",1,42,1
"21057",0,34,2
"21058",0,36,2
"21059",0,36,6
"21060",1,39,5
"21061",0,55,5
"21062",0,53,6
"21063",0,53,5
"21064",0,13,5
"21065",1,18,4
"21066",0,12,6
"21067",1,12,2
"21068",0,36,4
"21069",0,47,2
"21070",0,42,5
"21071",0,16,2
"21072",0,42,6
"21073",1,21,5
"21074",0,17,5
"21075",0,36,6
"21076",1,55,6
"21077",0,36,5
"21078",1,48,4
"21079",0,45,6
"21080",0,39,5
"21081",0,45,6
"21082",1,37,6
"21083",0,34,5
"21084",0,35,6
"21085",1,48,1
"21086",0,51,6
"21087",0,25,3
"21088",0,13,6
"21089",0,19,6
"21090",0,19,6
"21091",0,49,1
"21092",0,36,2
"21093",0,29,4
"21094",1,26,5
"21095",0,5,5
"21096",0,4,6
"21097",0,41,6
"21098",0,21,6
"21099",0,12,4
"21100",0,12,6
"21101",1,22,4
"21102",0,48,1
"21103",0,40,5
"21104",1,24,2
"21105",0,39,1
"21106",1,51,5
"21107",0,48,5
"21108",1,13,2
"21109",1,48,2
"21110",0,12,3
"21111",0,53,5
"21112",0,21,6
"21113",1,12,5
"21114",0,13,3
"21115",0,35,4
"21116",0,8,6
"21117",1,42,3
"21118",0,46,4
"21119",0,6,3
"21120",0,26,4
"21121",0,27,6
"21122",0,12,4
"21123",0,18,5
"21124",0,17,2
"21125",0,47,5
"21126",1,26,2
"21127",0,26,4
"21128",1,53,3
"21129",0,48,4
"21130",1,39,5
"21131",1,13,2
"21132",0,42,6
"21133",1,39,2
"21134",1,42,2
"21135",0,17,2
"21136",0,33,5
"21137",1,6,4
"21138",1,26,5
"21139",0,34,6
"21140",0,36,2
"21141",0,9,6
"21142",1,8,5
"21143",0,42,4
"21144",0,28,4
"21145",0,6,5
"21146",1,1,4
"21147",1,48,3
"21148",0,34,3
"21149",0,33,6
"21150",0,17,6
"21151",1,13,5
"21152",0,39,5
"21153",0,8,1
"21154",1,42,5
"21155",0,13,3
"21156",0,17,2
"21157",1,9,2
"21158",1,29,4
"21159",0,37,6
"21160",1,13,2
"21161",0,4,6
"21162",0,6,6
"21163",0,6,6
"21164",1,54,3
"21165",0,6,6
"21166",1,39,5
"21167",1,48,1
"21168",1,45,2
"21169",1,40,5
"21170",1,4,6
"21171",0,37,4
"21172",0,53,2
"21173",0,18,2
"21174",0,12,5
"21175",0,40,6
"21176",0,22,NaN
"21177",1,6,2
"21178",0,51,6
"21179",0,12,6
"21180",0,53,6
"21181",0,4,6
"21182",0,36,3
"21183",0,8,7
"21184",1,8,2
"21185",0,18,1
"21186",0,39,2
"21187",0,41,5
"21188",1,6,2
"21189",0,4,4
"21190",0,31,6
"21191",0,36,3
"21192",0,4,3
"21193",1,21,5
"21194",0,33,6
"21195",1,45,1
"21196",0,24,6
"21197",1,48,4
"21198",0,8,6
"21199",0,17,4
"21200",1,48,5
"21201",0,6,5
"21202",0,27,4
"21203",0,18,4
"21204",1,39,4
"21205",0,12,5
"21206",0,47,6
"21207",0,48,3
"21208",0,17,4
"21209",1,48,5
"21210",1,41,6
"21211",0,6,6
"21212",0,53,6
"21213",1,28,5
"21214",1,6,2
"21215",0,36,5
"21216",1,45,4
"21217",0,42,5
"21218",1,37,4
"21219",0,25,4
"21220",0,4,6
"21221",0,47,6
"21222",0,39,5
"21223",1,53,4
"21224",1,53,2
"21225",0,41,5
"21226",0,36,7
"21227",0,26,3
"21228",1,17,2
"21229",0,51,5
"21230",0,39,6
"21231",1,48,1
"21232",0,24,5
"21233",0,6,6
"21234",0,2,5
"21235",0,36,6
"21236",1,55,5
"21237",0,6,5
"21238",0,12,5
"21239",0,25,6
"21240",0,51,2
"21241",0,48,2
"21242",0,36,4
"21243",0,22,5
"21244",0,53,6
"21245",0,18,1
"21246",1,27,2
"21247",1,6,6
"21248",0,39,4
"21249",1,48,2
"21250",0,18,5
"21251",0,39,6
"21252",0,36,5
"21253",0,34,6
"21254",0,17,5
"21255",1,34,6
"21256",0,42,4
"21257",0,42,6
"21258",1,45,6
"21259",1,24,1
"21260",0,37,5
"21261",0,42,5
"21262",0,20,5
"21263",1,12,2
"21264",0,12,3
"21265",0,12,6
"21266",1,6,5
"21267",0,45,3
"21268",0,25,6
"21269",1,42,2
"21270",0,42,5
"21271",0,39,3
"21272",0,45,3
"21273",0,40,6
"21274",0,40,1
"21275",0,12,5
"21276",0,12,5
"21277",0,37,6
"21278",0,6,6
"21279",0,53,5
"21280",0,17,2
"21281",1,27,2
"21282",0,12,3
"21283",0,33,5
"21284",0,53,6
"21285",1,25,2
"21286",0,30,5
"21287",0,13,2
"21288",0,34,5
"21289",0,19,6
"21290",0,17,5
"21291",0,4,5
"21292",0,33,2
"21293",1,6,5
"21294",1,5,6
"21295",1,12,5
"21296",1,12,5
"21297",0,37,2
"21298",0,12,6
"21299",0,12,6
"21300",1,27,3
"21301",0,51,2
"21302",0,10,6
"21303",0,6,6
"21304",1,18,1
"21305",0,6,3
"21306",0,36,4
"21307",0,4,6
"21308",0,26,6
"21309",1,6,2
"21310",0,12,5
"21311",0,39,5
"21312",0,36,2
"21313",1,20,4
"21314",0,35,5
"21315",0,12,6
"21316",0,8,3
"21317",0,44,6
"21318",0,5,5
"21319",1,6,2
"21320",1,1,1
"21321",0,29,6
"21322",0,25,2
"21323",1,51,1
"21324",1,6,2
"21325",1,47,2
"21326",0,6,4
"21327",0,13,3
"21328",0,34,5
"21329",1,36,4
"21330",0,25,1
"21331",1,48,1
"21332",1,6,5
"21333",0,6,6
"21334",0,34,5
"21335",0,42,5
"21336",0,12,5
"21337",0,29,6
"21338",0,39,2
"21339",0,22,6
"21340",0,36,5
"21341",0,4,4
"21342",0,6,2
"21343",0,53,2
"21344",0,29,4
"21345",0,18,6
"21346",1,12,3
"21347",1,18,5
"21348",0,48,5
"21349",0,29,3
"21350",0,39,3
"21351",0,2,6
"21352",0,18,2
"21353",0,37,5
"21354",0,8,6
"21355",0,17,3
"21356",0,42,3
"21357",1,12,4
"21358",0,42,4
"21359",0,36,6
"21360",1,29,2
"21361",0,42,3
"21362",0,36,5
"21363",0,41,6
"21364",0,6,6
"21365",0,42,4
"21366",1,51,1
"21367",0,48,5
"21368",1,47,7
"21369",0,17,6
"21370",1,42,3
"21371",0,37,4
"21372",0,13,5
"21373",0,26,5
"21374",0,42,6
"21375",0,42,6
"21376",1,37,2
"21377",0,42,4
"21378",0,36,6
"21379",0,26,4
"21380",0,47,2
"21381",1,27,2
"21382",0,6,6
"21383",1,17,4
"21384",1,55,2
"21385",0,12,6
"21386",1,42,2
"21387",1,27,2
"21388",0,39,6
"21389",0,32,6
"21390",0,36,2
"21391",0,39,5
"21392",0,51,5
"21393",0,26,6
"21394",0,37,2
"21395",0,26,4
"21396",0,6,6
"21397",0,48,5
"21398",0,26,2
"21399",1,6,5
"21400",0,38,5
"21401",0,42,4
"21402",0,6,6
"21403",1,6,1
"21404",0,42,4
"21405",0,23,3
"21406",0,27,6
"21407",0,24,2
"21408",1,12,2
